Interface:  eno1
('16:56:07.808471', 13105.18, 12900.3, 10862.79, 18.0, 9.1, 1.6596666666666675)
('16:56:07.841848', 12903.19, 13146.62, 10855.96, 18.0, 8.3, 1.8575277777777788)
('16:56:07.875649', 13187.82, 12981.65, 10855.59, 18.0, 8.3, 1.6083055555555568)
('16:56:07.909134', 12958.53, 13104.59, 10855.66, 18.0, 9.5, 1.8185833333333343)
('16:56:07.938107', 13110.76, 13098.36, 10861.18, 18.0, 18.2, 1.9278611111111124)
('16:56:07.963781', 12863.04, 12933.63, 10862.79, 18.0, 11.1, 1.846611111111112)
('16:56:07.989244', 13017.0, 13040.93, 10866.97, 18.0, 0.0, 1.8831388888888898)
('16:56:08.019578', 12928.66, 12901.88, 10866.94, 18.0, 4.5, 1.8055555555555567)
('16:56:08.053188', 13055.41, 13055.41, 10866.94, 18.0, 8.3, 1.7304444444444453)
('16:56:08.086626', 13122.81, 13122.81, 10868.41, 18.0, 0.0, 1.86863888888889)
('16:56:08.111239', 13009.56, 13009.56, 10868.41, 18.0, 11.1, 1.951916666666668)
('16:56:08.136965', 12907.5, 12907.5, 10868.38, 18.0, 4.3, 1.950111111111112)
('16:56:08.170905', 12928.67, 10832.13, 10868.88, 18.0, 4.2, 2.208722222222223)
('16:56:08.201427', 13210.71, 8936.66, 10864.28, 18.0, 4.2, 2.0471111111111124)
------------time slot: 2015-08-02 00:00:04, band 9071.0 Kbps -------------
('16:56:08.235188', 11591.96, 9133.06, 10864.28, 18.0, 8.3, 1.8731388888888898)
('16:56:08.269291', 8693.93, 8693.93, 10825.27, 17.9, 0.0, 1.8555000000000008)
('16:56:08.303076', 9126.62, 8775.59, 10813.61, 17.9, 4.2, 1.8636944444444457)
('16:56:08.336842', 8780.61, 9131.84, 10789.92, 17.9, 6.7, 1.912777777777779)
('16:56:08.363509', 8894.3, 8894.3, 10789.95, 17.9, 0.0, 1.755472222222223)
('16:56:08.396915', 8875.05, 8875.05, 10789.95, 17.9, 12.5, 2.0360000000000014)
('16:56:08.421886', 9023.85, 8548.91, 10790.39, 17.9, 4.2, 1.7611944444444454)
('16:56:08.455624', 8787.69, 9139.19, 10790.39, 17.9, 8.0, 1.7603333333333342)
('16:56:08.489401', 8777.7, 8777.7, 10790.39, 17.9, 4.2, 1.7685833333333343)
('16:56:08.523073', 8805.23, 8805.23, 10790.39, 17.9, 8.3, 1.6940277777777786)
('16:56:08.556797', 9143.14, 8791.48, 10790.39, 17.9, 4.2, 1.6055277777777786)
('16:56:08.586179', 8879.73, 9283.35, 10790.39, 17.9, 0.0, 1.7988333333333344)
('16:56:08.610822', 8662.47, 8662.47, 10791.12, 17.9, 0.0, 1.7726666666666673)
('16:56:08.636435', 8797.47, 8797.47, 10790.96, 17.9, 0.0, 1.6689444444444452)
('16:56:08.661002', 9171.76, 9171.76, 10791.0, 17.9, 7.1, 1.726277777777779)
('16:56:08.689101', 8863.4, 8863.4, 10791.15, 17.9, 0.0, 1.6138333333333341)
[Debug] Time:  1.0000746250152588
('16:56:08.720289', 8745.92, 8745.92, 10794.94, 17.9, 8.3, 1.9188333333333343)
('16:56:08.754067', 8861.05, 8777.33, 10798.88, 17.9, 12.0, 1.7442500000000012)
('16:56:08.787838', 9130.29, 8779.13, 10806.28, 17.9, 12.0, 2.142083333333334)
('16:56:08.821675', 8762.24, 9112.73, 10824.24, 17.9, 9.1, 2.809472222222223)
('16:56:08.848005', 9008.34, 9008.34, 10817.59, 17.9, 9.1, 2.835750000000001)
('16:56:08.874361', 8549.41, 8549.41, 10816.36, 17.9, 5.0, 2.097555555555556)
('16:56:08.907332', 8992.24, 8992.24, 10821.44, 17.9, 11.8, 1.8371111111111114)
('16:56:08.934455', 9182.22, 8744.97, 10824.82, 17.9, 20.0, 1.7832222222222225)
('16:56:08.959107', 8659.03, 9140.09, 10827.19, 17.9, 0.0, 1.7915000000000003)
('16:56:08.983838', 8631.82, 8631.82, 10831.62, 18.0, 6.3, 1.9358055555555562)
('16:56:09.013033', 8936.73, 8936.73, 10840.73, 18.0, 8.3, 1.7944166666666677)
('16:56:09.046929', 9096.7, 9096.7, 10843.19, 18.0, 6.2, 1.9665277777777785)
('16:56:09.074793', 8955.97, 8512.41, 10849.22, 18.0, 12.5, 1.9549722222222223)
('16:56:09.099755', 8551.68, 9026.78, 10837.4, 18.0, 0.0, 2.1295000000000006)
('16:56:09.125689', 9145.74, 9145.74, 10837.27, 18.0, 9.1, 2.341527777777778)
('16:56:09.151663', 8675.29, 8218.69, 10837.52, 18.0, 0.0, 2.542055555555556)
('16:56:09.177995', 9007.45, 1801.49, 10837.76, 18.0, 12.5, 2.2830000000000004)
('16:56:09.207359', 5654.27, 2019.38, 10837.73, 18.0, 10.0, 1.9290000000000005)
------------time slot: 2015-08-02 00:00:05, band 2048 Kbps -------------
('16:56:09.239672', 1835.07, 2202.09, 10822.61, 17.9, 0.0, 1.9725833333333338)
('16:56:09.265511', 2294.87, 1835.9, 10822.29, 17.9, 11.1, 1.9521666666666673)
('16:56:09.290290', 1914.42, 1914.42, 10822.23, 17.9, 0.0, 1.9440000000000006)
('16:56:09.314853', 1931.27, 1931.27, 10822.23, 17.9, 7.7, 2.0316666666666676)
('16:56:09.348967', 2085.83, 2085.83, 10822.48, 17.9, 8.3, 1.7963888888888893)
('16:56:09.380136', 1902.39, 1902.39, 10822.45, 17.9, 22.2, 1.7886944444444457)
('16:56:09.404562', 1942.15, 2427.69, 10822.45, 17.9, 0.0, 1.7056111111111119)
('16:56:09.429371', 1960.59, 1912.1, 10822.45, 17.9, 11.1, 1.7610555555555565)
('16:56:09.454427', 2366.52, 1893.21, 10822.48, 17.9, 8.0, 1.7360000000000013)
('16:56:09.488008', 1765.8, 2118.96, 10822.51, 17.9, 0.0, 1.8715833333333345)
('16:56:09.521714', 2111.1, 1759.25, 10822.48, 17.9, 0.0, 2.0385555555555563)
