time,net_in(kB),net_out(kB),MEM(MB),MEM%,CPU%,CPU_freq(Hz)
15:40:05.335214,236976.49,237387.34,8207.62,14.0,3.3,1.6526666666666672
15:40:05.438616,237587.18,237276.46,8207.6,14.0,3.3,1.8465277777777789
15:40:05.542461,228913.26,229222.66,8207.6,14.0,2.7,1.552722222222223
15:40:05.647042,237751.1,237531.66,8207.6,14.0,3.0,1.4442500000000005
15:40:05.753105,228238.62,228325.17,8207.6,14.0,3.0,1.5763055555555556
15:40:05.861448,228753.2,228922.66,8207.6,14.0,3.2,1.727722222222223
15:40:05.971556,237991.31,237991.31,8207.6,14.0,2.9,1.622166666666667
15:40:06.081587,238528.25,238111.11,8207.6,14.0,2.9,1.7221388888888896
15:40:06.184383,238446.58,238446.58,8207.6,14.0,3.3,1.587777777777778
15:40:06.287174,228408.71,228408.71,8208.58,14.0,4.1,1.836222222222223
15:40:06.389999,237226.12,237226.12,8209.07,14.0,2.5,1.508222222222223
15:40:06.493115,236864.43,237265.03,8209.07,14.0,3.5,1.3443611111111118
15:40:06.603106,238246.57,237829.28,8209.07,14.0,2.9,1.4444166666666671
15:40:06.713317,236110.75,236485.56,8209.32,14.0,3.7,1.3471388888888898
15:40:06.823630,237378.78,237383.87,8209.32,14.0,2.9,1.3471111111111123
15:40:06.934032,237781.98,237818.46,8209.32,14.0,2.9,1.3471944444444452
15:40:07.044431,237249.69,237249.69,8209.32,14.0,2.9,1.4471388888888894
15:40:07.154770,227092.95,227098.04,8209.32,14.0,3.2,1.648861111111112
15:40:07.264868,237597.2,237175.21,8209.78,14.0,4.2,1.7527500000000016
15:40:07.369894,234650.98,235131.7,8209.77,14.0,4.6,1.3835000000000006
15:40:07.480366,213737.03,213695.48,8209.77,14.0,3.4,1.6725555555555565
15:40:07.590812,237496.05,237537.61,8209.77,14.0,4.2,1.8911388888888898
15:40:07.701246,237468.62,237427.06,8209.76,14.0,3.7,1.635972222222223
15:40:07.811685,237108.13,237108.13,8210.5,14.0,4.0,1.572055555555556
15:40:07.922106,238480.35,238475.26,8210.75,14.0,3.2,1.5193888888888893
15:40:08.032532,238215.37,238220.46,8210.75,14.0,3.7,1.452722222222223
15:40:08.142876,238476.51,238471.42,8210.99,14.0,2.9,1.4841388888888898
15:40:08.253242,237887.65,237892.75,8210.99,14.0,2.9,1.4532777777777786
15:40:08.363566,237274.56,237274.56,8210.99,14.0,4.2,1.4526666666666674
15:40:08.473912,238146.85,238105.25,8211.22,14.0,2.9,1.4499166666666672
15:40:08.584514,237504.22,237550.81,8211.22,14.0,3.2,1.3499166666666675
15:40:08.695084,238035.24,238113.17,8211.22,14.0,2.9,1.2999166666666673
15:40:08.805547,234304.46,234262.91,8211.22,14.0,3.7,1.755250000000001
15:40:08.915963,237337.13,237295.56,8211.71,14.0,2.9,1.4554722222222232
15:40:09.026332,236592.82,236551.24,8211.71,14.0,2.9,1.4054722222222227
15:40:09.136635,236650.81,236609.2,8211.71,14.0,3.2,1.5055277777777785
15:40:09.246616,237898.76,237570.01,8211.71,14.0,3.7,1.4527500000000007
15:40:09.356207,236689.77,237108.59,8212.21,14.0,3.7,1.452722222222223
15:40:09.466761,217685.45,217721.87,8212.21,14.0,3.2,1.3999444444444449
15:40:09.574127,237614.77,237572.02,8212.21,14.0,2.7,1.299972222222223
15:40:09.684637,237328.32,237411.38,8212.21,14.0,3.4,1.2999444444444452
15:40:09.794966,237598.15,237514.94,8212.21,14.0,2.9,1.302583333333334
15:40:09.905360,237659.35,237617.78,8212.21,14.0,2.9,1.3999722222222226
15:40:10.015714,238256.27,238256.27,8212.45,14.0,3.2,1.3999166666666671
15:40:10.125987,201883.4,201800.15,8212.45,14.0,3.2,1.4437500000000003
15:40:10.236289,210617.66,210700.89,8212.7,14.0,2.9,1.5776666666666674
15:40:10.346608,238373.26,238373.26,8212.7,14.0,3.2,1.2999444444444448
15:40:10.456922,238593.94,238593.94,8212.7,14.0,3.4,1.299916666666667
15:40:10.566998,219134.08,218883.9,8212.7,14.0,3.4,1.6960833333333345
15:40:10.671346,236176.39,236176.39,8213.44,14.0,4.4,1.8941388888888904
15:40:10.781214,236632.97,236925.4,8213.44,14.0,2.9,1.4515555555555562
15:40:10.891552,237446.61,237446.61,8213.44,14.0,2.9,1.4527500000000007
15:40:11.001957,237013.85,236972.28,8213.44,14.0,3.2,1.3526944444444453
15:40:11.112288,237128.98,237134.07,8213.44,14.0,3.2,1.4527222222222227
