time,net_in(kB),net_out(kB),MEM(MB),MEM%,CPU%,CPU_freq(Hz)
15:25:28.617309,3.08,4.89,11937.49,22.8,0.3,1.2527500000000003
15:25:28.721164,6.51,8.26,11937.49,22.8,0.3,1.2527222222222225
15:25:28.825047,7.58,6.54,11937.49,22.8,0.3,1.2527222222222223
15:25:28.929779,5.43,5.13,11937.49,22.8,0.3,1.2659444444444448
15:25:29.035483,5.16,4.86,11937.49,22.8,0.0,1.2792222222222227
15:25:29.144069,8.92,6.55,11936.71,22.8,0.3,1.2055277777777782
15:25:29.253453,24.36,19.46,11936.98,22.8,0.5,1.1999722222222227
15:25:29.364298,5.13,4.85,11936.98,22.8,0.3,1.299944444444445
15:25:29.475160,16.65,12.63,11936.03,22.8,0.5,1.4101666666666672
15:25:29.585644,12.87,10.48,11924.58,22.8,2.4,1.4981388888888894
15:25:29.688613,5.52,5.22,11924.58,22.8,0.3,1.4573611111111116
15:25:29.791424,5.38,5.07,11924.58,22.8,0.0,1.3499722222222226
15:25:29.894694,8.93,7.24,11924.58,22.8,0.5,1.3211944444444448
15:25:30.005448,5.06,4.71,11924.58,22.8,0.3,1.2125833333333338
15:25:30.116258,4.99,4.71,11924.58,22.8,0.5,1.2554722222222228
15:25:30.227443,4.97,4.62,11924.58,22.8,0.5,1.1998611111111113
15:25:30.338434,4.91,4.7,11925.26,22.8,0.3,1.199944444444445
15:25:30.449316,4.98,4.7,11925.26,22.8,0.3,1.1999722222222227
15:25:30.560200,5.53,7.64,11925.5,22.8,1.6,1.2971666666666666
15:25:30.670994,7.67,6.82,11925.5,22.8,0.3,1.3666388888888896
15:25:30.781718,4.92,5.33,11925.5,22.8,0.3,1.3527500000000008
15:25:30.892442,9.15,4.64,11925.5,22.8,0.3,1.352722222222223
15:25:31.003150,4.99,6.09,11925.5,22.8,0.3,1.4193055555555565
15:25:31.113998,44.01,33.83,11925.52,22.8,0.5,1.199944444444445
15:25:31.225223,47.06,34.05,11925.09,22.8,1.3,1.5675000000000008
15:25:31.336158,5.05,4.91,11925.09,22.8,0.0,1.4637777777777783
15:25:31.447111,4.98,4.7,11925.13,22.8,2.4,1.6346111111111121
15:25:31.557748,5.0,4.71,11955.37,22.9,5.1,2.989722222222223
15:25:31.662961,7.48,5.03,11939.74,22.8,3.5,1.3048611111111117
15:25:31.774924,8.44,6.82,11939.74,22.8,2.6,1.2982500000000006
15:25:31.885963,4.98,5.45,11939.74,22.8,0.5,1.1999722222222227
15:25:31.996909,4.91,4.7,11939.74,22.8,1.3,1.1998333333333335
15:25:32.108019,5.4,5.12,11939.69,22.8,0.5,1.1999722222222227
15:25:32.219043,13.37,11.14,11939.86,22.8,0.5,1.1999722222222227
15:25:32.330012,5.61,4.77,11939.86,22.8,0.5,1.199944444444445
15:25:32.441569,8.4,6.78,11939.86,22.8,0.5,1.2681111111111116
15:25:32.552551,7.83,7.81,11939.86,22.8,0.5,1.1998611111111113
15:25:32.663606,12.45,10.22,11939.86,22.8,0.8,1.1999722222222227
15:25:32.774746,4.97,4.69,11939.86,22.8,2.1,1.1998888888888892
15:25:32.885924,15.83,12.31,11939.86,22.8,0.5,1.199916666666667
15:25:32.996904,8.45,7.8,11939.86,22.8,0.5,1.1999444444444447
15:25:33.107965,12.59,10.22,11939.86,22.8,0.5,1.199944444444445
15:25:33.219049,10.41,8.16,11939.86,22.8,0.3,1.199694444444445
15:25:33.330230,7.69,8.17,11939.86,22.8,0.3,1.1997222222222224
15:25:33.442067,4.94,4.59,11939.86,22.8,0.3,1.1999722222222227
15:25:33.553101,12.59,10.91,11939.86,22.8,0.5,1.1999444444444447
15:25:33.664241,17.94,12.32,11939.86,22.8,0.5,1.1998888888888892
15:25:33.775542,8.49,8.46,11939.86,22.8,0.0,1.1999444444444447
15:25:33.886497,4.98,4.77,11939.86,22.8,0.0,1.1999722222222227
15:25:33.997559,12.45,11.18,11939.86,22.8,0.5,1.2000000000000004
15:25:34.108541,4.91,4.7,11939.86,22.8,0.5,1.199944444444445
15:25:34.219584,4.91,4.63,11939.86,22.8,0.3,1.199944444444445
15:25:34.330687,8.44,6.73,11939.86,22.8,0.5,1.1998611111111115
15:25:34.441701,6.26,6.37,11939.39,22.8,0.5,1.1999722222222227
15:25:34.552720,9.87,8.06,11939.63,22.8,1.3,1.399722222222223
15:25:34.663876,4.9,4.69,11939.63,22.8,0.5,1.249944444444445
15:25:34.774973,12.52,11.71,11939.63,22.8,0.3,1.2698333333333336
15:25:34.885962,10.96,10.72,11939.63,22.8,0.5,1.249944444444445
15:25:34.997098,14.15,11.04,11939.86,22.8,1.3,1.2499444444444447
15:25:35.108308,7.08,6.25,11939.86,22.8,0.5,1.281138888888889
15:25:35.219280,4.91,4.7,11939.93,22.8,0.3,1.1999444444444447
15:25:35.330319,10.41,9.53,11939.93,22.8,0.8,1.3052777777777784
15:25:35.440866,45.39,664.87,11943.62,22.9,1.3,1.3728333333333342
15:25:35.544277,18.98,962.48,11943.61,22.9,0.5,1.2498611111111115
15:25:35.655038,4.99,948.18,11943.61,22.9,0.5,1.2498611111111118
15:25:35.765763,4.92,957.78,11943.61,22.9,0.3,1.249888888888889
15:25:35.876497,4.92,948.97,11943.61,22.9,0.8,1.199916666666667
15:25:35.987305,10.06,948.18,11943.61,22.9,0.8,1.1998888888888892
15:25:36.098448,21.58,959.43,11943.61,22.9,0.5,1.199916666666667
15:25:36.209359,4.91,947.51,11944.1,22.9,1.0,1.1998611111111115
15:25:36.320269,4.91,947.45,11944.1,22.9,0.5,1.199944444444445
15:25:36.430739,16.14,954.51,11946.11,22.9,2.9,1.538000000000001
15:25:36.541364,105.93,988.02,11948.56,22.9,3.1,1.4830555555555565
15:25:36.652483,32.12,960.47,11947.39,22.9,1.8,1.47563888888889
15:25:36.763301,16.9,969.04,11947.39,22.9,0.3,1.3027500000000005
15:25:36.874191,11.96,951.25,11947.39,22.9,0.8,1.252805555555556
15:25:36.984952,6.56,958.93,11947.39,22.9,0.5,1.2631944444444447
15:25:37.095728,4.92,948.67,11947.39,22.9,0.8,1.2524722222222227
15:25:37.206482,7.04,959.72,11947.69,22.9,1.0,1.25275
15:25:37.317236,5.06,948.17,11947.69,22.9,0.5,1.2528333333333337
15:25:37.427995,11.41,949.77,11947.69,22.9,0.8,1.5670833333333343
15:25:37.538726,9.05,957.81,11947.69,22.9,1.3,1.478916666666667
15:25:37.649499,5.84,957.44,11947.69,22.9,0.5,1.4277777777777783
15:25:37.760762,8.43,954.72,11947.69,22.9,0.5,1.3583333333333338
15:25:37.871478,4.92,948.49,11947.69,22.9,0.5,1.305444444444445
15:25:37.982181,4.85,958.05,11947.69,22.9,0.5,1.2555277777777782
15:25:38.092907,4.99,948.41,11947.5,22.9,0.3,1.3554444444444453
15:25:38.203622,5.77,957.94,11944.85,22.9,1.6,1.389388888888889
15:25:38.314376,5.61,949.6,11944.85,22.9,0.3,1.355611111111112
15:25:38.425239,10.29,957.35,11944.85,22.9,0.0,1.305722222222223
15:25:38.535971,4.92,948.29,11944.85,22.9,0.3,1.3055000000000003
15:25:38.646653,4.92,958.16,11944.85,22.9,0.5,1.2527222222222223
15:25:38.757383,5.49,948.87,11944.85,22.9,0.3,1.252777777777778
15:25:38.868087,4.99,948.6,11944.85,22.9,0.5,1.2525555555555559
15:25:38.978793,9.86,958.64,11944.85,22.9,0.3,1.2526944444444448
15:25:39.089489,4.99,949.29,11944.18,22.9,0.8,1.2556388888888892
15:25:39.199844,4.94,952.98,11943.87,22.9,0.5,1.5021666666666673
15:25:39.310195,5.01,951.56,11944.11,22.9,0.5,1.3287222222222228
15:25:39.420910,10.3,957.88,11943.45,22.9,0.3,1.3028333333333337
15:25:39.531586,4.99,948.84,11943.45,22.9,0.5,1.3026388888888891
15:25:39.642449,4.99,956.59,11943.45,22.9,0.5,1.3026944444444448
15:25:39.753427,13.2,946.19,11943.69,22.9,0.5,1.3028333333333335
15:25:39.865004,4.88,951.16,11943.69,22.9,0.8,1.3025000000000004
15:25:39.975901,10.13,958.41,11943.69,22.9,0.8,1.3222500000000006
15:25:40.086673,5.06,948.02,11943.69,22.9,0.5,1.2785555555555561
15:25:40.197396,4.99,958.49,11943.69,22.9,0.8,1.2527222222222225
15:25:40.308391,6.72,945.97,11943.09,22.9,0.5,1.2527777777777782
15:25:40.419153,10.16,957.46,11943.34,22.9,0.5,1.2527222222222225
15:25:40.529926,17.16,948.01,11943.34,22.9,0.8,1.5747777777777783
15:25:40.640676,6.97,957.57,11943.31,22.9,0.3,1.2554444444444448
15:25:40.752012,6.32,953.15,11943.31,22.9,0.3,1.2554722222222228
15:25:40.862792,5.06,949.32,11943.31,22.9,0.5,1.255388888888889
15:25:40.973541,25.62,972.16,11943.31,22.9,0.5,1.2660833333333337
15:25:41.084368,24.71,961.8,11943.04,22.9,1.0,1.2554722222222225
15:25:41.195235,5.06,956.77,11942.56,22.9,0.3,1.2861666666666673
15:25:41.306176,4.91,946.5,11943.05,22.9,0.8,1.2860000000000005
15:25:41.416901,20.27,964.77,11943.02,22.9,2.1,1.5256388888888894
15:25:41.527624,25.28,963.01,11943.27,22.9,0.5,1.2554444444444446
15:25:41.638367,16.6,956.28,11931.94,22.8,1.6,1.5030277777777785
15:25:41.749274,5.62,956.71,11931.59,22.8,0.8,1.3444166666666668
15:25:41.860065,4.99,958.04,11943.65,22.9,3.2,1.645555555555556
15:25:41.970972,4.98,965.77,11943.65,22.9,0.5,1.4007500000000004
15:25:42.081817,4.92,956.75,11943.9,22.9,0.5,1.3346388888888892
15:25:42.192530,4.99,958.71,11943.9,22.9,0.3,1.425416666666667
15:25:42.303367,9.0,958.32,11943.89,22.9,0.8,1.333305555555556
15:25:42.414087,14.62,969.26,11943.88,22.9,1.0,1.4543888888888887
15:25:42.525002,7.24,958.68,11944.38,22.9,0.3,1.377694444444445
15:25:42.635530,5.07,969.09,11944.38,22.9,0.3,1.3777222222222227
15:25:42.740190,5.21,953.46,11944.61,22.9,0.5,1.4212777777777788
15:25:42.850867,8.54,951.56,11944.61,22.9,1.3,1.3360000000000007
15:25:42.961587,14.27,296.76,11938.88,22.8,1.0,1.230555555555556
15:25:43.072383,14.33,10.93,11938.88,22.8,0.5,1.1999722222222227
15:25:43.183223,7.79,9.02,11938.88,22.8,0.3,1.1999722222222227
15:25:43.294159,15.07,11.73,11938.88,22.8,0.5,1.199916666666667
15:25:43.405057,8.52,7.93,11938.88,22.8,0.8,1.2000000000000004
15:25:43.515996,4.98,5.32,11938.88,22.8,0.3,1.1998888888888894
15:25:43.626940,8.45,6.13,11940.87,22.9,3.2,1.4553888888888897
15:25:43.733846,5.24,6.3,11944.49,22.9,4.0,1.4776111111111119
15:25:43.844674,5.13,6.03,11944.49,22.9,2.9,1.2999166666666673
15:25:43.956088,5.59,4.68,11945.97,22.9,2.1,1.357083333333334
15:25:44.067025,4.98,5.39,11945.97,22.9,0.3,1.347194444444445
15:25:44.177821,4.99,4.64,11945.96,22.9,0.8,1.199944444444445
15:25:44.288653,4.92,4.71,11946.02,22.9,0.3,1.1999722222222227
15:25:44.399607,4.84,4.56,11946.02,22.9,0.5,1.199944444444445
15:25:44.510647,6.95,5.24,11946.02,22.9,0.3,1.1999722222222227
15:25:44.621693,4.91,5.24,11946.02,22.9,0.5,1.2000000000000004
15:25:44.733100,4.82,4.54,11945.96,22.9,0.3,1.199861111111111
15:25:44.844688,5.02,5.36,11945.96,22.9,0.3,1.1999722222222227
15:25:44.955880,8.15,6.59,11945.96,22.9,1.3,1.4555555555555566
15:25:45.066754,5.53,7.1,11945.95,22.9,0.5,1.306444444444445
15:25:45.177512,7.74,8.11,11945.95,22.9,0.3,1.302666666666667
15:25:45.288293,5.61,6.21,11945.95,22.9,0.8,1.3027500000000005
15:25:45.399076,4.85,4.57,11945.95,22.9,0.3,1.2000000000000004
15:25:45.509921,4.99,5.32,11945.95,22.9,0.5,1.2000000000000004
15:25:45.621027,4.5,3.13,11953.34,22.9,7.3,1.214805555555556
15:25:45.731928,33.06,1244.18,11954.23,22.9,0.8,1.1998888888888892
15:25:45.842959,3.85,3.34,11954.23,22.9,0.3,1.1999166666666672
15:25:45.953970,34.98,30.42,11954.23,22.9,1.6,1.1998888888888894
15:25:46.064989,24.37,19.05,11954.96,22.9,1.3,1.251222222222223
15:25:46.176084,18.35,15.26,11954.96,22.9,0.5,1.1999444444444447
15:25:46.287014,5.12,5.46,11954.92,22.9,0.3,1.2000000000000004
15:25:46.397911,5.81,10.41,11952.51,22.9,1.6,1.6046666666666678
15:25:46.508716,5.13,4.71,11952.22,22.9,0.0,1.472222222222223
15:25:46.619687,5.9,6.07,11950.58,22.9,1.1,1.312333333333334
15:25:46.727325,5.14,4.92,11950.58,22.9,0.0,1.3363888888888895
15:25:46.835052,5.06,4.77,11950.58,22.9,0.3,1.2833055555555561
15:25:46.942821,6.29,5.35,11950.58,22.9,0.3,1.1999722222222227
15:25:47.053698,4.91,5.32,11950.58,22.9,0.5,1.1999166666666672
15:25:47.164590,4.91,5.32,11950.58,22.9,0.3,1.1998888888888892
15:25:47.275160,4.79,4.5,11950.62,22.9,1.3,1.2496388888888894
15:25:47.379324,6.28,5.74,11950.62,22.9,1.4,1.4700555555555561
15:25:47.490354,7.51,4.7,11950.61,22.9,0.5,1.3061666666666671
15:25:47.601327,23.23,21.4,11950.86,22.9,2.1,1.199944444444445
15:25:47.712379,6.54,6.16,11950.86,22.9,0.3,1.1999722222222227
15:25:47.823399,30.04,20.23,11951.62,22.9,1.3,1.2769166666666674
15:25:47.934372,17.27,16.07,11951.41,22.9,1.6,1.1999722222222227
15:25:48.045348,4.98,4.7,11951.41,22.9,0.5,1.199944444444445
15:25:48.156290,6.62,7.18,11951.33,22.9,0.5,1.1999722222222227
15:25:48.267153,7.72,6.06,11951.32,22.9,0.5,1.199916666666667
15:25:48.377964,4.92,4.57,11951.32,22.9,0.5,1.3685555555555562
15:25:48.488686,5.06,4.71,11951.32,22.9,0.3,1.199916666666667
15:25:48.599538,5.76,4.56,11949.98,22.9,0.8,1.1999444444444447
15:25:48.710379,4.99,5.39,11949.83,22.9,0.3,1.1999722222222227
15:25:48.821231,7.1,6.13,11949.83,22.9,0.3,1.199916666666667
15:25:48.932096,4.99,4.63,11949.83,22.9,1.6,1.3635277777777783
15:25:49.042902,5.06,4.71,11949.83,22.9,0.0,1.3193888888888894
15:25:49.153603,4.92,4.64,11949.66,22.9,0.0,1.2747777777777785
15:25:49.264307,4.92,4.64,11949.66,22.9,0.5,1.1998888888888894
15:25:49.375052,9.24,7.99,11949.66,22.9,0.3,1.213805555555556
15:25:49.485862,4.92,4.71,11949.66,22.9,0.3,1.1999166666666672
15:25:49.596672,4.85,5.25,11949.66,22.9,0.3,1.2101111111111114
