time,net_in(kB),net_out(kB),MEM(MB),MEM%,CPU%,CPU_freq(Hz)
16:36:49.805648,10.32,10.32,10148.27,17.0,2.9,1.8304722222222232
16:36:49.916199,11.5,11.5,10124.55,17.0,3.2,1.7527500000000014
16:36:50.026709,13.27,13.27,10124.55,17.0,2.9,1.6423611111111116
16:36:50.137222,26.16,26.16,10126.99,17.0,4.2,1.9283333333333346
16:36:50.247831,17.11,17.11,10133.41,17.0,7.3,2.1500000000000012
16:36:50.358538,15.44,15.44,10134.14,17.0,6.1,1.5094722222222232
16:36:50.469332,23.9,23.9,10134.14,17.0,6.3,1.4813888888888898
16:36:50.579983,10.99,10.99,10136.05,17.0,5.7,1.621805555555556
16:36:50.690586,10.56,10.56,10136.3,17.0,2.9,1.505583333333334
16:36:50.801075,23.37,23.37,10145.16,17.0,5.3,1.5630000000000006
16:36:50.911615,1268.47,1412.29,10156.63,17.1,5.8,1.6281666666666674
16:36:51.022152,65119.86,65153.71,10158.61,17.1,5.8,1.760833333333334
16:36:51.132600,72955.07,72935.58,10162.38,17.1,6.1,1.6571666666666673
16:36:51.243056,80135.44,80207.41,10163.29,17.1,6.6,1.4955555555555562
16:36:51.353579,80497.87,80497.87,10162.87,17.1,7.1,1.4999166666666677
16:36:51.464010,81484.76,81484.76,10164.5,17.1,6.5,1.4744444444444453
16:36:51.574811,81631.66,81646.01,10166.02,17.1,6.1,1.6275555555555563
16:36:51.685557,81666.62,81661.54,10166.79,17.1,6.5,1.5999444444444453
16:36:51.796042,82045.94,82051.03,10168.72,17.1,7.3,1.80038888888889
16:36:51.906806,82589.06,82574.71,10179.8,17.1,5.5,1.7248333333333339
16:36:52.017381,80863.45,80806.4,10187.52,17.1,8.9,1.7555000000000007
16:36:52.128064,82074.24,82154.88,10202.53,17.1,9.7,1.907666666666668
16:36:52.238865,80893.69,80870.07,10216.31,17.1,8.7,1.8057500000000013
16:36:52.349105,80297.06,80167.26,10231.27,17.2,8.7,1.8553333333333342
16:36:52.459730,70857.34,70991.76,10178.79,17.1,8.2,2.0106944444444452
16:36:52.570339,81917.22,81921.42,10192.18,17.1,9.4,2.060055555555556
16:36:52.681060,76270.42,76275.5,10208.59,17.1,8.7,2.2054166666666677
16:36:52.791720,82046.46,82041.38,10222.28,17.2,8.5,2.2143611111111117
16:36:52.902337,82576.54,82581.63,10232.46,17.2,8.9,2.429055555555556
16:36:53.012979,31227.86,30992.87,10233.62,17.2,8.9,2.591861111111111
16:36:53.123713,1602.58,1602.58,10173.8,17.1,5.5,2.1273333333333344
16:36:53.234301,1599.62,1599.62,10175.52,17.1,6.9,1.7566388888888893
16:36:53.345032,1597.55,1588.27,10175.18,17.1,6.0,1.800361111111112
16:36:53.455603,1609.16,1609.16,10176.71,17.1,6.0,1.6526666666666674
16:36:53.566082,1601.2,1601.2,10177.39,17.1,6.1,1.7157777777777785
16:36:53.676925,1599.18,1599.18,10178.04,17.1,6.3,1.49988888888889
16:36:53.787223,1603.82,1603.82,10177.26,17.1,6.8,1.6223333333333345
16:36:53.897454,1595.48,1595.48,10178.26,17.1,6.5,1.6078055555555564
16:36:54.008052,1599.47,1608.76,10207.26,17.1,6.0,1.5526388888888898
16:36:54.118737,1598.2,1598.2,10192.69,17.1,8.2,1.6433611111111122
16:36:54.229420,1602.45,1602.45,10206.78,17.1,10.5,2.277000000000001
16:36:54.340074,1603.25,1593.97,10219.68,17.2,8.9,2.190111111111112
16:36:54.450639,1597.06,1597.06,10236.77,17.2,8.7,1.7918055555555563
16:36:54.561308,61443.36,61759.41,10237.26,17.2,8.9,2.0773333333333346
16:36:54.672150,70209.94,70070.49,10188.39,17.1,9.0,1.6820833333333347
16:36:54.782787,66986.96,67021.0,10201.68,17.1,8.2,2.1606666666666676
16:36:54.893669,70125.94,70193.44,10218.76,17.2,8.7,2.2661666666666673
16:36:55.004407,69981.82,69904.96,10230.77,17.2,8.9,2.414472222222223
16:36:55.115045,15225.47,15033.57,10169.44,17.1,8.0,2.2637222222222224
16:36:55.225646,1096.95,1087.67,10163.33,17.1,5.8,2.526027777777779
16:36:55.336340,1093.15,1093.15,10163.0,17.1,6.1,1.8244166666666668
16:36:55.446994,1096.43,1096.43,10164.81,17.1,5.8,1.6999722222222227
16:36:55.557590,1087.72,1087.72,10164.28,17.1,6.1,1.5665833333333334
16:36:55.668680,1092.12,1092.12,10164.25,17.1,7.0,1.66638888888889
16:36:55.779191,1097.86,1097.86,10164.19,17.1,5.8,1.6463611111111116
16:36:55.889699,1088.58,1088.58,10164.19,17.1,5.8,1.5527222222222228
16:36:56.000160,1089.0,1089.0,10164.69,17.1,6.3,1.4715555555555557
16:36:56.110694,1084.65,1084.65,10208.95,17.1,5.8,1.5058333333333336
16:36:56.221228,1084.97,1094.26,10185.04,17.1,9.5,1.9505277777777783
16:36:56.331879,1095.57,1095.57,10203.7,17.1,8.9,1.7894722222222228
16:36:56.442750,1093.4,1093.4,10222.55,17.2,8.7,1.8999444444444447
16:36:56.553382,17964.53,18094.54,10228.12,17.2,8.7,2.060722222222223
16:36:56.663921,60246.0,60351.09,10174.23,17.1,8.2,1.8002222222222228
16:36:56.774420,82756.2,82756.2,10192.44,17.1,8.7,1.6193611111111121
16:36:56.884887,81687.11,81658.33,10210.23,17.1,8.9,1.8514166666666678
16:36:56.995323,82629.76,82658.55,10226.7,17.2,8.4,1.9703333333333346
16:36:57.105841,29310.09,29065.54,10231.44,17.2,8.5,2.3026944444444446
16:36:57.216753,213.04,213.04,10166.75,17.1,6.5,1.980083333333334
16:36:57.322868,212.99,222.67,10167.27,17.1,5.5,1.8304444444444457
16:36:57.433456,222.96,213.67,10168.09,17.1,6.5,1.8069166666666676
16:36:57.544035,213.68,213.68,10170.61,17.1,6.1,1.90813888888889
16:36:57.654790,213.35,222.62,10171.25,17.1,6.6,1.5997500000000011
16:36:57.765401,222.91,213.62,10169.92,17.1,6.6,1.4717777777777785
16:36:57.876189,213.28,213.28,10168.39,17.1,6.0,1.499833333333334
16:36:57.986797,213.63,222.92,10168.39,17.1,5.6,1.3998611111111119
16:36:58.097306,223.11,213.82,10169.02,17.1,6.3,1.387555555555556
16:36:58.207859,213.73,213.73,10217.55,17.2,7.9,1.73313888888889
16:36:58.318249,214.05,214.05,10193.3,17.1,10.8,1.8112222222222232
16:36:58.424053,223.33,223.33,10203.61,17.1,8.2,1.8411111111111123
16:36:58.527533,213.92,213.92,10223.02,17.2,9.0,1.632916666666668
16:36:58.631288,30602.74,30771.07,10226.16,17.2,8.4,2.072000000000001
16:36:58.741899,58778.31,58787.6,10174.34,17.1,8.7,1.9958055555555565
16:36:58.852172,58494.81,58420.28,10187.3,17.1,15.4,3.6424999999999983
16:36:58.956908,61197.57,61114.66,10202.45,17.1,8.9,2.2852500000000013
16:36:59.067545,73960.05,74184.89,10216.19,17.1,8.7,1.9635555555555568
16:36:59.178293,78169.85,77930.88,10222.3,17.2,8.8,2.547333333333333
16:36:59.289029,1034.88,1034.88,10162.98,17.1,11.0,2.7156944444444444
16:36:59.399582,1027.29,1027.29,10164.51,17.1,6.1,2.0374166666666675
16:36:59.510029,1033.37,1033.37,10164.69,17.1,6.1,1.9553055555555565
16:36:59.620639,1031.85,1031.85,10167.11,17.1,6.1,1.9477500000000008
16:36:59.731235,1031.98,1031.98,10167.48,17.1,5.8,1.6856944444444448
16:36:59.841733,1027.8,1027.8,10167.48,17.1,5.8,1.6771111111111117
16:36:59.952289,1032.82,1032.82,10183.71,17.1,6.1,1.677666666666667
16:37:00.062877,1032.06,1032.06,10167.42,17.1,5.8,1.599888888888889
16:37:00.173527,1026.39,1026.39,10167.92,17.1,6.1,1.577416666666667
16:37:00.284103,1029.66,1029.66,10173.52,17.1,7.6,2.2880000000000007
16:37:00.394725,1025.95,1035.24,10179.07,17.1,10.5,1.907583333333334
16:37:00.505302,1032.15,1032.15,10194.22,17.1,9.2,1.655416666666667
16:37:00.615872,1032.22,1022.93,10208.5,17.1,8.7,1.6626388888888899
16:37:00.726428,8226.13,8470.6,10211.41,17.1,9.0,2.039250000000001
16:37:00.836832,73808.02,73664.01,10118.53,17.0,9.0,1.9991666666666674
16:37:00.942794,67838.24,67817.92,10136.95,17.0,8.6,1.6065555555555564
16:37:01.048947,67384.36,67479.52,10198.93,17.1,8.8,1.735472222222223
16:37:01.159574,69259.1,69278.56,10218.76,17.2,8.9,1.6372222222222228
16:37:01.268070,52168.75,51973.07,10222.32,17.2,8.4,2.4369722222222228
16:37:01.378607,878.74,878.74,10161.31,17.1,7.1,1.661722222222223
16:37:01.483634,881.28,881.28,10158.4,17.1,5.4,1.7776666666666674
16:37:01.587241,878.01,887.93,10160.42,17.1,5.8,1.6394166666666676
16:37:01.691134,885.49,875.61,10156.46,17.1,5.7,1.5496944444444456
16:37:01.796197,880.98,880.98,10156.99,17.1,6.5,1.652861111111112
16:37:01.901168,876.4,876.4,10180.84,17.1,5.7,1.4999722222222234
16:37:02.004684,888.71,888.71,10159.2,17.1,6.0,1.6030277777777788
16:37:02.110017,878.73,878.73,10159.45,17.1,6.5,1.5745833333333343
16:37:02.220554,888.02,888.02,10159.55,17.1,6.8,1.657694444444445
16:37:02.331069,874.71,884.0,10173.46,17.1,9.5,2.266083333333334
16:37:02.441733,877.9,873.7,10192.43,17.1,11.8,1.6195000000000008
16:37:02.552477,878.08,873.0,10205.44,17.1,12.0,1.7141944444444455
16:37:02.663100,871.55,876.64,10215.94,17.1,10.6,1.9468055555555561
16:37:02.773667,884.01,878.92,10229.72,17.2,9.4,1.8227222222222226
16:37:02.884286,55670.85,55872.06,10172.05,17.1,8.9,2.0446666666666675
16:37:02.994966,70430.21,70473.31,10184.4,17.1,8.5,1.9308611111111122
16:37:03.105613,72310.44,72310.44,10193.85,17.1,8.9,1.8472777777777785
16:37:03.216377,82228.58,82228.58,10169.94,17.1,10.1,2.0140555555555557
16:37:03.326968,81610.5,81596.13,10229.49,17.2,8.7,2.164083333333334
16:37:03.437550,19736.28,19515.53,10174.66,17.1,8.7,2.10938888888889
16:37:03.548351,581.19,571.92,10174.64,17.1,6.3,1.496750000000001
16:37:03.658915,585.39,585.39,10177.08,17.1,5.8,1.5999166666666673
16:37:03.769481,571.88,571.88,10177.08,17.1,6.5,1.4998611111111118
16:37:03.879972,585.78,585.78,10176.58,17.1,6.1,1.3782500000000002
16:37:03.990511,572.02,581.31,10176.75,17.1,6.1,1.3998611111111114
16:37:04.101083,585.34,576.05,10176.77,17.1,6.0,1.3998611111111119
16:37:04.211572,572.28,581.58,10179.21,17.1,6.9,1.8623333333333345
16:37:04.322128,585.43,576.14,10220.29,17.2,6.3,1.6945277777777787
16:37:04.432714,581.07,581.07,10180.67,17.1,6.3,1.5691666666666675
16:37:04.543121,576.92,576.92,10198.39,17.1,8.7,1.8726944444444453
16:37:04.653579,581.74,581.74,10213.87,17.1,9.2,1.858027777777779
16:37:04.764059,576.53,576.53,10225.8,17.2,8.9,1.87563888888889
16:37:04.874472,581.97,581.97,10241.05,17.2,8.2,1.829555555555556
16:37:04.985041,50203.22,50203.22,10181.5,17.1,9.0,1.870527777777779
16:37:05.095532,67653.7,67883.92,10197.0,17.1,8.4,1.7927777777777787
16:37:05.206046,81610.28,81629.75,10209.4,17.1,8.7,1.6486388888888897
16:37:05.316669,81541.54,81426.57,10223.86,17.2,10.0,2.2281666666666675
16:37:05.427263,80854.22,80964.14,10241.46,17.2,8.5,1.8329722222222233
16:37:05.537927,23652.42,23408.19,10240.49,17.2,8.9,2.2473055555555557
16:37:05.648557,120.72,120.72,10176.5,17.1,7.3,1.5661944444444447
16:37:05.759119,120.8,120.8,10177.77,17.1,5.6,1.6776944444444448
16:37:05.869631,130.15,130.15,10177.54,17.1,5.8,1.499944444444445
16:37:05.980006,121.0,121.0,10178.43,17.1,6.1,1.5753888888888896
16:37:06.090403,120.98,120.98,10177.75,17.1,5.8,1.5943611111111116
16:37:06.201169,120.57,120.57,10178.12,17.1,6.5,1.5000000000000004
16:37:06.311653,130.18,130.18,10175.52,17.1,6.3,1.570694444444445
16:37:06.422082,120.94,120.94,10212.11,17.1,5.8,1.7262222222222232
16:37:06.532648,120.79,120.79,10174.07,17.1,6.3,1.5999166666666673
16:37:06.642756,121.29,121.29,10192.21,17.1,8.5,1.6634722222222234
16:37:06.745883,129.5,129.5,10203.62,17.1,8.7,1.7152222222222233
16:37:06.850835,117.46,117.46,10217.84,17.2,7.9,1.8583055555555568
16:37:06.955827,127.21,127.21,10234.57,17.2,8.4,1.921750000000001
16:37:07.060387,58595.29,58716.93,10177.41,17.1,8.9,2.0045000000000006
16:37:07.170995,68335.8,68422.04,10191.35,17.1,8.7,2.0110277777777785
16:37:07.281593,68635.03,68635.03,10209.94,17.1,8.7,1.7596388888888892
16:37:07.392219,68286.59,68291.68,10227.27,17.2,8.9,1.6750555555555566
16:37:07.502861,55601.54,55395.28,10236.63,17.2,8.7,2.2304444444444447
16:37:07.613513,120.7,120.7,10179.07,17.1,7.7,1.7051944444444451
16:37:07.724149,130.0,130.0,10180.12,17.1,5.8,1.563833333333334
16:37:07.834781,120.72,120.72,10176.31,17.1,5.8,1.588805555555556
16:37:07.945435,120.7,120.7,10177.45,17.1,7.0,1.5888055555555562
16:37:08.056051,120.74,130.03,10179.2,17.1,6.6,1.5652500000000007
16:37:08.166623,130.08,120.79,10213.44,17.1,5.8,1.4999722222222232
16:37:08.277332,120.64,120.64,10181.02,17.1,6.6,1.870500000000001
16:37:08.388137,120.53,120.53,10178.95,17.1,7.3,1.6981666666666675
16:37:08.498852,129.91,129.91,10179.16,17.1,6.1,1.6000555555555562
16:37:08.609468,120.74,120.74,10188.7,17.1,7.9,1.6471388888888896
16:37:08.720082,120.74,120.74,10204.5,17.1,9.4,1.7941666666666676
16:37:08.830911,129.77,129.77,10217.54,17.1,8.9,1.7287777777777786
16:37:08.941531,120.73,120.73,10233.89,17.2,8.9,1.6527500000000008
16:37:09.051781,21887.46,22031.66,10245.85,17.2,9.1,2.6486111111111117
16:37:09.155197,79894.01,79878.63,10179.68,17.1,9.9,3.5171111111111113
16:37:09.259779,80689.17,80689.17,10193.08,17.1,9.8,2.595388888888889
16:37:09.364663,80656.72,80808.3,10201.12,17.1,9.2,1.5730833333333343
16:37:09.475332,68907.18,68826.07,10168.04,17.1,6.6,1.533611111111112
16:37:09.585978,70096.54,70163.3,10171.35,17.1,6.1,1.5776944444444456
16:37:09.696688,81678.57,81683.65,10171.35,17.1,6.6,1.4844722222222233
16:37:09.807266,83017.33,83007.16,10170.83,17.1,6.5,1.5648333333333346
16:37:09.917848,83153.76,83144.47,10177.32,17.1,5.3,1.5775000000000012
16:37:10.028418,81982.37,81967.99,10170.87,17.1,6.5,1.5998888888888902
16:37:10.138904,83122.4,83127.49,10170.87,17.1,6.1,1.4826944444444452
16:37:10.249456,66652.77,66618.92,10172.06,17.1,6.6,2.3328611111111126
16:37:10.360029,63924.73,63899.97,10170.56,17.1,7.3,1.8974722222222224
16:37:10.470655,59605.82,59605.82,10172.96,17.1,6.3,1.6425555555555569
16:37:10.581180,59656.8,59647.51,10172.96,17.1,6.6,1.3818888888888898
16:37:10.691712,59231.46,59240.76,10172.61,17.1,6.1,1.3998333333333344
16:37:10.802268,59799.49,59790.2,10173.77,17.1,5.6,1.4130833333333341
16:37:10.912730,60003.83,60013.13,10173.27,17.1,6.1,1.3771666666666678
16:37:11.023170,59233.0,59223.7,10172.66,17.1,6.1,1.3999444444444455
16:37:11.133712,59636.17,59645.46,10170.43,17.1,5.6,1.4998055555555565
16:37:11.244221,60053.33,60045.22,10170.17,17.1,6.5,1.4761388888888902
16:37:11.354674,62884.36,62892.47,10169.56,17.1,7.6,2.033194444444445
16:37:11.465168,69437.25,69490.81,10169.66,17.1,6.6,1.8780277777777787
16:37:11.575567,81492.25,81420.03,10167.33,17.1,6.3,1.7726111111111118
