('22:48:05.422702', 34740.13, 496.69, 8201.95, 14.0, 7.7, 1.7343888888888896)
('22:48:05.532529', 34574.86, 504.26, 8201.82, 14.0, 11.1, 1.933250000000001)
('22:48:05.647989', 34766.18, 497.75, 8203.05, 14.0, 4.2, 1.7881666666666678)
('22:48:05.762693', 34763.82, 501.03, 8203.33, 14.0, 3.8, 1.6804166666666671)
('22:48:05.878268', 34446.46, 497.26, 8201.5, 14.0, 7.1, 1.677694444444445)
('22:48:05.993407', 34732.72, 499.15, 8200.15, 14.0, 14.3, 1.8013055555555562)
('22:48:06.100687', 34743.06, 506.49, 8200.22, 14.0, 8.3, 1.7274722222222232)
('22:48:06.207647', 34397.53, 498.23, 8199.98, 14.0, 9.1, 1.6776944444444453)
('22:48:06.313895', 34382.22, 501.57, 8218.19, 14.0, 0.0, 1.9840555555555563)
('22:48:06.420590', 34620.34, 499.47, 8229.72, 14.0, 0.0, 1.9553888888888897)
('22:48:06.527325', 34470.14, 499.28, 8234.69, 14.0, 0.0, 2.0531666666666677)
('22:48:06.638941', 34521.81, 496.17, 8247.37, 14.0, 0.0, 2.5503888888888895)
('22:48:06.746928', 34602.64, 503.17, 8250.19, 14.0, 0.0, 2.3424166666666677)
------------time slot: 2015-08-02 00:00:08, band 4808.0 Kbps -------------
('22:48:06.854081', 34696.66, 497.34, 8194.3, 14.0, 8.3, 2.0636944444444456)
('22:48:06.960967', 34374.48, 498.58, 8192.12, 14.0, 8.3, 1.7797222222222224)
('22:48:07.067740', 34359.88, 499.1, 8191.51, 14.0, 8.3, 1.730444444444445)
('22:48:07.174722', 34585.82, 498.13, 8185.59, 13.9, 0.0, 1.6555277777777788)
('22:48:07.280306', 34252.14, 504.73, 8185.34, 13.9, 10.0, 1.677722222222223)
('22:48:07.386223', 34479.93, 503.14, 8185.49, 13.9, 3.8, 1.526472222222223)
('22:48:07.501080', 34716.42, 500.37, 8182.38, 13.9, 11.1, 1.7331666666666672)
('22:48:07.606239', 34340.76, 496.83, 8182.16, 13.9, 0.0, 1.7558055555555565)
('22:48:07.712471', 34068.48, 501.65, 8182.73, 13.9, 6.9, 1.385666666666667)
('22:48:07.827841', 34571.01, 498.14, 8182.51, 13.9, 0.0, 1.5603611111111115)
('22:48:07.934157', 34655.1, 501.25, 8201.1, 14.0, 0.0, 1.8108888888888899)
('22:48:08.041775', 34497.83, 495.18, 8219.33, 14.0, 0.0, 1.7555555555555566)
('22:48:08.147831', 34621.94, 502.48, 8233.11, 14.0, 7.1, 1.8860000000000008)
('22:48:08.255163', 34582.12, 496.51, 8248.61, 14.0, 0.0, 1.9661944444444457)
('22:48:08.362035', 34641.1, 498.64, 8254.29, 14.1, 10.0, 2.428861111111112)
('22:48:08.468030', 28904.12, 502.77, 8261.32, 14.1, 8.3, 2.6473611111111106)
------------time slot: 2015-08-02 00:00:09, band 2048 Kbps -------------
('22:48:08.575449', 26040.83, 505.84, 8202.76, 14.0, 7.7, 1.6111944444444448)
